n,p
5.99751489371168,-1.5486244011472077
3.0313943741182476,-1.0799412747951804
6.604927893869691,-1.6372607368197714
5.490561014861045,-1.4289276297867357
10.060806311151978,-2.310585823062694
7.037674405352132,-1.6469399492730712
6.899059207181307,-1.7750183313462145
6.846495493981217,-1.8998265151204101
7.254959544851453,-1.623140121655417
4.128483903232962,-1.2555835961209
4.416990046013632,-1.5446309284082458
5.062066772585242,-1.400512603862387
7.49270388182885,-1.8348216651190237
9.60100298281575,-2.039318997325276
5.401101923201089,-1.3837563896241252
6.304335755368437,-1.5377422969089338
7.992820800494542,-1.8975456146467824
8.050948339161959,-1.7473741096153579
7.8528600910069555,-1.832652833828161
7.833614506410583,-2.06241196763072
7.244065976251743,-1.6955164337046946
10.191104802164663,-2.388468683292027
5.367245999254476,-1.6328632348648318
5.428094609673182,-1.3244251143647099
7.916373634411031,-1.7734107087324138
6.7546023662669015,-1.8490341945747657
8.192162220067333,-1.940687877848865
5.558908337346618,-1.636584828093836
5.674819520268969,-1.4608965154864053
6.51942411601502,-1.7249315622787007
7.3059920808709435,-2.004254056456042
8.02049644361051,-1.7198820547058224
7.5861827897369984,-1.707590739163945
4.805192091917442,-1.4476495768115782
6.35605953603478,-1.7514559550382356
7.632675895271502,-1.903111361518595
7.545096458960005,-1.7975259441291664
6.118017116853573,-1.4069405708033973
6.752780431304253,-1.8510410356766092
5.663236819406779,-1.5120010596716285
5.786701466398549,-1.7676044182403026
7.545242120386527,-1.9430562115294308
6.7781197269210844,-1.8228550589361665
6.427655429708321,-1.6636848946700082
6.927199838736754,-1.6228957608887338
6.360317341628202,-1.8205223927039682
5.637015661894756,-1.757136730712639
7.694480127605233,-1.8184939953010357
7.815008470845448,-1.8816552206269428
7.885528177331252,-1.7406244197845846
5.310611337389081,-1.6796272565906218
7.839790491501554,-2.03958036265929
5.827216443298473,-1.9042329066819994
7.437380776804383,-1.6257199363778787
8.557355632540538,-2.0761577024004816
8.669229077244621,-1.7880934562926611
7.884057801467245,-1.9262565251851373
7.262710453770273,-1.8598392209735983
7.716650726500866,-1.8431957621170598
5.629627140603104,-1.5009399691562049
8.819002317374366,-1.9357320020021331
7.048355441671788,-1.9838192664404697
8.352034979329382,-2.0580980789691625
5.632153264968209,-1.3880471548991768
10.017537450766962,-2.443093772255529
6.150815068921855,-1.5561217892165873
7.933649853147569,-1.9623887743590762
9.307849714035987,-2.0279241948732882
7.77598502998515,-1.777450804528935
5.810014043738576,-1.756683257194904
6.337131490616245,-1.6124976120898482
9.265327564621195,-2.104774238696998
7.028310860208134,-1.8372981340494139
7.446150515336886,-1.7470655406631708
7.431295011353742,-1.821066481830267
7.245487954513137,-1.708432518087562
6.3942811389893475,-1.6680127750420037
5.921249937266026,-1.4209815892397244
7.108691669354629,-1.5644154063453848
7.633638827092653,-1.8952215259602863
4.332903104486612,-1.4526590007971167
6.496828726576328,-1.7948099546260148
6.833583120495981,-1.8527930377765287
5.637757766945478,-1.764584688760707
6.4018093046707065,-1.6438746083565745
6.570883256992669,-1.503205130322974
6.655489454199763,-1.6385903066677299
5.458640876673683,-1.5697445608472302
5.02698488645661,-1.4437402994201698
7.1648867741326585,-1.658859406895478
6.950705527747198,-1.6695190121661259
6.449573825876737,-1.6138038955025706
5.749301384648961,-1.5486233745208757
8.29055306626106,-1.8428305516799839
6.5009087702017005,-1.5002525923805463
5.884738206807028,-1.720185454906609
6.3190227785818776,-1.706186684384042
4.308671150985641,-1.4486520900555324
5.363022083996685,-1.3859882250586393
7.0178949788746845,-1.6518937890070262
9.069919405988385,-2.255858547734406
7.214703304196159,-1.8550737540515787
7.682395772171435,-1.8018584038317924
7.835301134257159,-1.8773162823313874
6.690074051354349,-1.7082384261018762
6.402887237523483,-1.6582306326880987
6.224101556232239,-1.5754026702753685
9.049573074920682,-2.361240597067147
6.666460446971756,-1.627583558083179
7.119812733575002,-1.6591883462639527
8.717827880423757,-2.048617996277634
7.9181666792905085,-1.8544285978760804
6.569985077622465,-1.7519098299122313
6.427779232695801,-1.940245228838123
8.055977571815587,-2.0064368448963608
7.602317363868023,-1.9611882647201133
7.657318392580471,-1.9601796429342555
4.376768484570885,-1.0727169839718256
8.060096057924058,-1.8147485128048373
8.360303136239867,-2.1113151499367375
5.809668890314884,-1.524757525245025
8.034452465233079,-1.9866095711501464
5.640691902136927,-1.7257437101171071
7.736160466123391,-1.8274658673707003
5.994953336982444,-1.6653327015174704
4.691587762012324,-1.1453170878717887
8.61481527267536,-2.318493354040515
8.445083206076863,-1.8803403898768039
7.63007844836293,-1.86467296772444
5.730283337918635,-1.66814124574232
7.328867064270155,-1.943575167759374
9.44211053112189,-2.416291395778456
7.019890848637407,-1.5925120502364802
5.981714004211503,-1.4026246085000695
5.45769323241892,-1.595008476442686
7.428822533751902,-1.756770280148172
7.946952880736942,-2.1356717203649804
5.274444773117921,-1.585328042203627
7.828399567945105,-1.9118923015734257
6.319506606200681,-1.833451457405987
4.907393437851961,-1.3562958401719898
7.361112220836054,-1.6241161590416362
6.893501530669642,-1.8375255814753635
7.3724247845413196,-1.7228541072312287
8.27396983322471,-1.9138841577616812
8.207829527153377,-1.8499150317306574
6.935645627277224,-1.6749264848648926
7.5442390119064955,-1.7605995175663338
7.316589180199315,-1.8841964746010185
8.011395197201876,-2.096531720038164
7.125166245979367,-1.8651569405331287
8.139238788482663,-1.9233380807301979
10.79860946281964,-2.65313899939585
6.208891697759028,-1.677252769389617
7.715656640372217,-1.9001325804751128
6.919337326961858,-1.7893105520146426
6.946902471220166,-1.4216665387624305
6.5909064717287995,-1.4300291607002849
6.675936651355273,-1.5971874301099669
7.800742420472815,-1.9715930949025549
5.195483217860608,-1.5787428908137062
9.603790170245475,-2.38264076970204
7.875831589791344,-1.7914852827309855
8.031851620820062,-1.934328443156413
6.591313048960395,-1.7046009772198099
8.113408016645623,-2.090913122727125
6.638283961875038,-1.5870970680450456
7.6028311649747025,-1.7948125045726957
6.64455826721407,-1.819051060752345
7.300847095209181,-2.0060326064205776
9.364122428621426,-2.053551398756841
9.04514605243356,-2.065321503017212
5.571597548236118,-1.7568580805327976
7.722997451097777,-1.9440645516581692
5.966437307616902,-1.8192730741973826
6.595113938854278,-1.7492635253836266
7.009922988304321,-1.7566001607747297
6.768154700871007,-1.8203839139671287
7.426981313856941,-1.8888985852330566
7.243816156951562,-1.8523123191133506
6.224087197550566,-1.7963148480340205
8.045803915550412,-2.0854875116738847
6.10790622591917,-1.6294476949891659
8.089834017076672,-1.6220565830878486
3.3858223528110485,-1.0897806740212583
7.863702097750582,-2.0079281811186505
7.906154565103885,-1.9772664847344814
5.982453033411851,-1.383921351207226
7.900354444961063,-1.867563369579529
7.3323558001305695,-1.899157301954797
6.90816415004143,-1.6358710754008985
7.7277091808361416,-1.95995537565552
6.504799279626926,-1.5526104253262916
5.934238594367553,-1.6514188628467303
6.997496951613808,-1.9169452180818423
6.60558611519739,-1.6998009799591338
8.830183575820257,-1.7989110718064292
6.216980451340667,-1.6237354081431228
7.376394490777715,-2.014215337712372
5.3151442044252795,-1.6850851665843012
6.90210122671365,-1.6076350096702345
8.091182215037778,-1.9310824546937193
7.3783480608786896,-1.8713816256280724
7.465494711164159,-1.8197380815260022
7.354671203070472,-1.862030675236342
6.181376858704281,-1.6562609384470741
7.880134610698645,-1.840535259279818
8.992653678734298,-2.12905007493002
4.956874267293641,-1.7177224983236627
7.04933507144212,-1.7674641422792363
9.491191666869243,-2.1293762951762485
6.4858885048996,-1.8783544371771717
3.3115577321939114,-1.368891542975715
6.355561380233351,-1.2738797674488775
9.124391942196954,-2.351059830354199
7.71003546053596,-1.977839726705604
8.370470758086864,-2.099861900059979
5.5389334036325595,-1.6165178980418142
6.814612460895274,-1.6550160472714615
5.253654351710587,-1.4228889949378538
7.3102604616359175,-1.7098061955200807
6.653089743994405,-1.9823293899971295
9.50805803334131,-2.1828250747028255
7.0996316617639055,-1.737718175231355
8.353876449798797,-2.0050993187249517
7.44072428562702,-1.8587501362733292
6.889302835939086,-1.7711993961016392
4.463976239448713,-1.3956609280679497
7.800956328270593,-1.7247655234438237
7.666172559657215,-1.998478015621611
5.853281897736089,-1.4047984031747816
8.318438948055864,-2.0928510047983315
9.248638007822903,-1.9122154683161656
6.010338099443191,-1.5891471452204315
7.195903197875857,-1.6781523998639842
6.919585137891207,-1.659312722486095
6.33545821756395,-1.6423736351859015
8.659577765069892,-1.8141057906166598
9.61238886301789,-2.256838385166942
9.007379043547907,-2.06849457380698
5.431361761855652,-1.3894862010414892
6.462497031403408,-1.5808801925859042
8.654665917765845,-2.1422900388737194
6.116815981967868,-1.6204998752373247
7.240099403593416,-2.0599682442839105
9.844387119662995,-2.160499180770135
6.1511242112100994,-1.691638235187324
9.170324023535832,-2.2156466931056826
9.510013568441225,-2.1222203886258812
6.130945177538457,-1.4925351195042929
6.629913933256535,-1.839757681171794
9.051994186992436,-2.2463367828021767
8.968416547898368,-2.0563164398250806
7.1030457492771575,-1.9408933045339187
8.111340272228787,-2.146480312467113
5.376456329226645,-1.5915953906719074
5.778760611899007,-1.4016474334835005
7.582699742584732,-2.0825808670391384
7.141532463522921,-1.779448728112673
7.562676935838234,-1.6285270535784713
9.217119634388585,-2.1957240533737683
6.702801132067998,-1.5223318869949756
8.150477183014226,-2.006762552770103
6.536318309376546,-1.6857743638916785
8.413654783231301,-2.2185021194959194
7.330271974881828,-1.8598260895501844
6.215929381072114,-1.5193822376062873
6.655177762857345,-1.5045759999921642
6.079472613934467,-1.5172431612951847
8.870683528445467,-2.0478759492157783
8.394598844650735,-2.141559807055263
4.481193720022941,-1.1910363905814747
9.828531861323713,-2.3874241389973925
6.627677737997795,-1.700676046597239
9.019762773567436,-2.2151986953106446
3.6556247127923704,-1.1943167815739941
6.995656784810126,-1.7208565160893818
9.738937729798538,-2.240636383064442
6.035353604973156,-1.4824412107671416
8.43212834804586,-2.2997648433282203
7.936664632870868,-1.7521578566177496
9.240443874320741,-2.0951351398014135
5.68227911431697,-1.4258284843540399
4.561756604205818,-1.2433960971466111
10.770064877551569,-2.344659623641514
6.928846220197378,-1.7402402435327717
4.034149866890264,-1.1887605048906535
4.672556578100354,-1.4398219740983238
8.673485716065125,-2.178677383466819
7.6973038687345054,-1.762656148462297
7.22821621935424,-1.8426558555828285
3.8430498257913293,-1.1405203758082425
6.749480151153337,-1.6630156978474033
6.235942403430265,-1.3230919312124623
6.400163854752073,-1.5760717327973925
5.248132007942689,-1.4240283529584632
6.2947370431298575,-1.7192915145665342
5.587161458590892,-1.5020299288645977
7.051621942201594,-1.8992677490215903
6.2857117441614125,-1.5835792168928358
6.1456535923213655,-1.626240445816229
7.341650720382399,-1.6893435497608416
6.898361297830682,-1.6414039434257848
6.381696641619506,-1.6426690831247064
6.413458996892832,-1.8200912088820396
7.534803278290035,-1.8670121366657286
7.8008645938213075,-1.8430933434998087
7.197730498932362,-1.7264832714352611
8.15495933109886,-1.7324154116160748
7.570469016950699,-1.896488428901501
10.126452301015087,-2.3667548601606145
8.500030268295212,-1.9057417664278762
8.72177693430862,-2.041547735749784
5.781698447361174,-1.5470671091121317
8.444435384746617,-2.210122532728265
7.328237439207114,-1.6220972353755794
6.465713245661376,-1.523586370656032
7.788755255812675,-1.8397379623204733
7.60965450100515,-1.7924622778774446
5.446835256760704,-1.2591232422887357
9.286130151148596,-2.166343635353242
5.6007267916665855,-1.5095036993282496
5.486224337835171,-1.5433333854355842
7.995917394677797,-1.877241124184632
7.374624915465151,-1.8025704350489613
8.262998211524009,-2.0850389279057517
7.223950516428354,-2.0294775197476036
7.822860773446338,-1.9345727974302496
5.999740160156517,-1.4186815511243922
6.904392821051153,-1.7538830563030334
8.489232375540888,-1.9102211604026103
7.22441919649707,-1.818445061359961
6.208235930960948,-1.5587499628564998
8.417309062764577,-2.1793960384142608
6.83657749136157,-1.650308183981347
9.325824110524621,-2.029302082532835
10.240437525431533,-2.288331644449618
5.483703543799446,-1.335500242992934
5.218991231341726,-1.5554145278691065
8.465819826365209,-1.9398096520986006
5.709123378265402,-1.6225159074095332
7.857950949243147,-1.946859146468936
7.200468095374866,-1.7594695186684697
7.894226961813044,-1.8303817483565061
7.224622963830166,-1.74749153829712
7.627878976967261,-1.8410145153973876
6.810646591295636,-1.671244984411737
7.548028947232969,-1.905978515945324
7.666758657166829,-1.8998070517240409
5.371254261587652,-1.592102476508581
6.6459322419955535,-1.70459637975477
6.871018486101033,-1.8597337399409724
6.903986748844478,-1.4960709857478232
5.680722261433166,-1.4177712814503094
7.813945489780949,-1.849385433648402
8.67361851183633,-2.0526991073789844
5.347596033679856,-1.3364402364340664
8.119964304740613,-2.0768290268079355
4.601949954196572,-1.3772594112450804
5.88054741544378,-1.3681875974354396
4.815093372351499,-1.4332157135014605
6.91836541878152,-1.6212918220208146
5.701000426010328,-1.5720156418316846
8.566085627947482,-2.106045119407239
7.493019393367939,-1.845867061667687
7.94308450955813,-1.8879948385381085
6.6850350796111755,-1.6788386845474563
5.052238138764272,-1.3511252299494494
6.442684710686548,-1.7583381028819334
8.087753028014879,-1.9529595641565203
7.174126907247163,-1.8692461632970858
5.402296088066292,-1.5624384182294773
6.354005243614258,-1.5209086374003993
7.3114235460531205,-1.8454594227056045
7.486008104910707,-1.8681750593593167
8.268567281811437,-2.0174792104939385
8.380074021212218,-1.9416717238476753
7.244973227169232,-1.768543254039837
5.44909329193041,-1.4425496739423995
7.5445638936891966,-1.9550931415565638
4.138587142298241,-1.3041258205636104
6.15713900469369,-1.4765598167527507
6.65194768149435,-1.6027354508956337
8.519524539728854,-2.0170090299512085
6.936637884263883,-1.837100586499165
5.726948286907698,-1.4394572276039541
8.838141900808807,-2.210998169411448
6.109797973808056,-1.7923158643528245
7.329625686509603,-1.7136894364958128
5.846404393186228,-1.4276917771360833
9.035389682429345,-2.0147574303483626
9.37311576021948,-1.9221057432784847
6.898538216207229,-1.6513203943439037
6.640734434899358,-1.40347121056159
8.595882861914221,-1.974729714494784
6.641807012865702,-1.6022275831102852
7.575396093242436,-1.892944471977264
6.822210399455027,-1.5863739402125263
5.516417953608893,-1.7209665669635072
5.282896031787886,-1.5020129787649323
5.606945309095087,-1.5086953824712053
7.811370415333505,-1.941770376085522
4.436171756143529,-1.4841426723158544
6.507720320811164,-1.8443359414231728
9.352262637417583,-2.1121519158419253
6.291706329451888,-1.5061596272140505
7.032754600082235,-1.6422872637896135
6.772816658580824,-1.7101703298824615
6.731079845687309,-1.8578806907834933
7.463344701328413,-1.642643396686295
7.384193495912615,-1.9730040064310364
7.338639971710392,-1.6893673148585555
6.020583211693027,-1.5733823736210741
6.568748380564472,-1.7933985116550564
7.453887031262771,-1.703703232856698
4.729476503420929,-1.4354075545855602
8.563463961310209,-1.9259740172164799
8.931744196218842,-1.9823379662239724
7.1567903253689265,-1.846235432089094
7.561632147134118,-1.9521156150040972
9.549804287395718,-1.9782979946486445
6.944359634856202,-1.73875157466112
8.740458492132577,-1.8896308494104948
7.172992897263311,-1.9144752270524603
8.080875985798796,-1.9188558063346257
6.511509247678971,-1.3965384290958456
3.2363289974439327,-0.8988114274031638
7.3710728439713975,-1.7105462551707848
3.714305891823376,-1.1590321313700065
6.993515267343817,-1.7806924093258654
7.633896038950718,-1.6638417359780122
8.057470660415193,-1.8073321370861823
6.457242104210691,-1.7852002741506885
7.607616479485761,-1.7659430632209385
7.1917829500221,-1.746617260809617
6.9635234416942,-1.7174718093968981
8.101392875228697,-2.0076239014862858
9.323665374610172,-2.0751106909344017
4.257056836145285,-1.5694872108471216
6.792325995433998,-1.522095290267456
6.8148181467761795,-1.7532403342910448
7.355385855391894,-1.8194118666302397
8.111898078571517,-2.0649447299251498
6.196623379311971,-1.770194322697752
5.628393834110267,-1.5827640931280147
7.083440993764344,-1.5642162512976272
7.495658873151805,-1.9474025582349321
8.596389010903046,-1.9739983851355445
7.203571969128201,-1.8146822032557
7.210683780246917,-1.6478312609853276
7.4218604465638816,-1.7606034907436774
7.8625103564966885,-2.0496938313026662
6.951731104633551,-1.977330890183893
6.757088285529671,-1.6986637771827866
7.678694360630576,-1.8967772967132297
5.9551949063526015,-1.5386272951582622
6.406056708375067,-1.7110452947690196
4.3723280297482425,-1.3633071325580794
8.40536720247515,-2.069382500377717
6.89688917729648,-1.7441602596267094
10.212242872854546,-2.2584705415724198
8.437543933074656,-2.1597396268243294
5.294660947743457,-1.4008203448447145
5.602458875212246,-1.5896398280403041
4.2767383005366275,-1.2288593001170296
6.255131169784166,-1.6746731609735808
6.561721279243333,-1.555012895528725
5.339965371955001,-1.2991475857498003
6.1375956170407795,-1.5608882314919035
6.410499551914229,-1.6173799081557252
6.399689433776625,-1.5335231989441014
6.807953933397896,-1.9419036788088424
7.168952917319454,-1.8857034238095027
7.5870130646959675,-1.8529229824483433
6.227613131347978,-1.5009838077060933
9.13087428455008,-2.037851786357641
9.49363297269992,-2.342007526287739
8.998602523504646,-2.0913527733275616
5.783701621431839,-1.5317759382742757
6.77646171481156,-1.6400262689825524
7.094462264508137,-1.737432923792385
7.935422381920692,-1.9015780501133537
5.624601625389219,-1.483388695654941
7.290466065367934,-1.7236090646856532
8.515121680252836,-2.1211199760403265
7.369563252543933,-1.818953288284497
4.502557199221768,-1.3279990715738799
6.582995737037163,-1.7348501024402723
9.268357446056722,-2.055457504987478
8.696865193140539,-1.804287313372347
4.262166373591233,-1.3384886420942448
7.9237445234118935,-2.0761686219422164
7.686725950802798,-1.976480088090177
9.128830174143507,-1.9036457916275678
7.409414778358858,-1.8152911931654538
7.459053008142885,-1.8757618570221286
4.741271220369916,-1.2802941911572787
8.159157738820799,-1.9994342107823107
8.21382001832532,-1.9088577149498394
6.982296461807464,-1.8170733573014155
3.8516341874809124,-1.001877487479558
6.345818619130911,-1.8204775325311953
5.942338655701966,-1.5038866892093443
6.252617197706001,-1.6918871189218774
6.1351638722684125,-1.6609526853614098
5.375846616856923,-1.3190168851108888
7.17339622183695,-1.8652827917319033
5.490604964021808,-1.482618130515712
9.699217161913671,-2.027196610918902
9.67093708907463,-2.127727795307924
6.511509247678971,-1.3965384290958456
7.721315442689134,-1.7375876481190586
6.995696408797584,-1.6893864520807031
6.891430366431208,-1.810951845215872
6.881125716850785,-1.5401798613391482
7.3903741331845145,-1.68408153524093
7.939786444664861,-1.87599783614833
6.53673067130387,-1.6512664318588142
5.869310940402089,-1.368842569529348
9.788626220913496,-2.109729849162054
9.119526853585555,-2.287712541039925
7.938833248366394,-1.8666348171436224
3.9724722958120986,-1.1882857008596337
10.239342674368746,-2.2879166372491886
7.158008825548449,-1.8232445949257126
6.703508073134087,-1.6699848189692115
5.905682099351378,-1.4245309755621742
6.890143069603341,-1.751470032218696
7.275061058021389,-1.9567480538574784
5.497770092896353,-1.6917932680541607
7.770054150906616,-1.9577927138388174
5.839198895544174,-1.4082218152327348
8.585560450644316,-2.2509153040229966
7.2055769668514715,-1.9191076401375302
8.366813224756552,-2.1526633180418964
8.586858487324182,-2.121609508101353
6.554365984288691,-1.617119362028017
8.609089092009327,-2.0155004497453137
7.187554417359148,-1.8311127176347355
8.772567994092215,-2.226953493163023
7.3984485207705895,-1.8967166685634385
6.785222277629673,-1.7629331629827902
4.877558170741268,-1.3976931788606455
5.988024582127424,-1.530945170424751
8.481571514413503,-1.9619785720651854
7.7514448920682035,-1.9221233069335195
4.836996504606281,-1.1971987309547318
7.397976185371366,-1.9649414263332565
3.174985466079696,-1.0161235732529428
8.441878505968528,-1.9247974413960578
9.160852232148622,-2.1086345613196587
6.047933436660101,-1.501425882614675
7.815685369094783,-1.8585563926883093
7.002404520602853,-1.7719060806363134
5.700430802736342,-1.544017197536993
6.949710230450625,-1.782590531284085
6.76466794068809,-1.6583822345655927
5.242905928015475,-1.3810174479400992
6.741664925211896,-1.5682341255663246
6.9018541195654555,-1.6961970241581612
9.491998234676041,-2.1859741098602425
8.576693500057683,-1.9297379970234796
8.622249273583739,-1.905789063047328
6.316995212638147,-1.5300063732509053
8.532790936236042,-2.0077389253722275
8.254906084998304,-2.079682415839134
6.8533571021888315,-1.6550766828550354
8.295199218792279,-1.8451553762604027
6.619372359850906,-1.742152765565489
6.682208176006998,-1.7646911131710064
8.016926324727736,-1.8251280447734692
9.008875148638667,-2.0901885395312547
5.383252704446298,-1.448816125606293
8.599105734829756,-1.9791922272269467
6.354604034747706,-1.693047461857244
8.387336705828385,-1.9949883097919099
6.585531880225659,-1.7902983984445362
6.589686822281663,-1.8386049553008614
5.776680440254146,-1.3922556842528726
9.822058899822826,-2.291275192314995
6.780065512906987,-1.592233585769244
8.119758594083853,-1.9532832678760081
4.774534866140115,-1.5818446753288917
8.6543359894058,-1.9640695014095282
8.772807593322215,-1.9346989157300927
9.313349878983024,-2.112876377056291
6.4996836387575065,-1.8115096089049014
6.176065830360368,-1.6673794598404288
8.392473481679753,-2.010452091707459
7.399057573091497,-1.6425771043052266
6.6451101213340396,-1.6168170781359619
9.429698609015684,-2.1029144663240724
5.353757052377058,-1.4034237941159522
4.626458294798195,-1.368448549820954
5.980636513011324,-1.7023427020855146
7.811017393353879,-1.8724473429573618
5.286065215207466,-1.4020072371065102
7.837191010678827,-2.0679103091066384
5.267059417804622,-1.571086344475424
9.090631813054749,-2.291551178690747
7.050172774715001,-1.6665667785991465
7.5332791870320195,-1.6139282357839315
5.792944437980906,-1.598575948868151
6.463422781722123,-1.7142207879850568
8.118650050519646,-2.0714154188512253
6.888642808509869,-1.6161161633097794
8.167352925585373,-2.075627224058268
7.6560341985339475,-1.8676552538565918
8.747749447118357,-2.136923014717172
8.933977828207384,-2.1276410329992057
6.3356889099426,-1.6072327923305165
6.743385246882141,-1.8568692504698685
6.351292351155559,-1.7060425453437926
7.318115139180191,-2.105912880420747
7.85954135642955,-1.9694608029871334
7.449331470040757,-1.7034677351211454
7.506002053019676,-1.7396187269047787
8.792346695476764,-2.03497401901703
7.402338680515459,-1.9048562669206204
7.676654919031651,-1.6752254310912549
6.8241091412048025,-1.7658025912613726
6.605412699748561,-1.6892562111418394
7.016029729183731,-1.990939593658554
6.855283154159724,-1.7137940624887293
7.102302923320993,-1.7032141373005079
5.975163160089055,-1.671927116510021
7.65397307473447,-1.7947617849512612
6.376134549732889,-1.6644361490445794
8.116972948523127,-2.0906633519253472
5.397304268909855,-1.3831328130919176
6.092136800672039,-1.4322282090261509
6.496972219313684,-1.8964981286975735
6.758959664383611,-1.7107581647543995
10.410633564588947,-2.452023246844575
6.7063707073903664,-1.8035853747056467
9.035559200245928,-1.97452405118278
7.805696165915282,-1.8660999748758922
7.1040294726715,-1.6273400175857526
7.61696902621362,-1.9655393878281089
7.933353954364105,-1.8667572980657274
6.66375999147999,-1.6071553082781338
5.938158647453016,-1.604609879096697
6.896228086568704,-1.6414151007770703
7.084570302627766,-1.9282071706743116
3.686343595398846,-1.458391598452563
8.816658940577174,-2.1576053670000324
7.164955151668093,-1.7690475160437027
7.6928296754459975,-1.6931078689973507
7.044846255387025,-1.7532578534554482
7.52428077985796,-1.9904912378451327
9.328294325986608,-2.0350485358899313
7.633606938758301,-1.856308549647506
9.192660980730171,-1.9853287451692718
4.183846575671017,-1.3334831920979469
6.324083056746289,-1.605170083935859
9.089799448473652,-2.1404795814208106
4.270657818583657,-1.3653528646414663
6.834781289101137,-1.801607667011
6.843159321838097,-1.702569816945085
8.123970395873831,-2.0765668337849705
7.207227006116477,-1.6823083462836705
4.379088694229249,-1.3003742368360107
5.85262876716141,-1.5814675144646346
4.791479779847302,-1.1104281863160514
7.971145832402775,-1.8624387844620018
9.038018872066127,-1.960907221160103
9.151273675516903,-2.264558901388369
7.7352257813666885,-1.9288286815172906
7.275780437474099,-1.501597096878599
7.22899488851907,-1.774667770162147
10.850818689538702,-2.3957615939126446
7.494146462498289,-1.9402595269571314
9.3233806032998,-2.029580969077703
6.2652403581221705,-1.62859720503691
7.150626241263307,-1.586555467019357
5.481575301978596,-1.4637905527467705
7.567531177488362,-1.8735588054797243
8.283653550458393,-2.0546807562311904
6.36744983637519,-1.5669269170099094
7.882364217298978,-1.6547760904377278
7.3397287111959555,-1.68618435698008
8.107347512806488,-1.693547285229965
6.486449489164604,-1.3214597796407102
5.599444159504835,-1.4054574499509411
8.109345104979791,-1.8638573730639172
6.303609016353646,-1.3874334861622764
7.1494158199545055,-1.5297669746896518
5.972981733818611,-1.7065666058713829
8.434912005021062,-1.8989435163973125
7.865589889896978,-2.014096408471296
5.580389062357774,-1.450353650202401
4.819442546829913,-1.4700919639232117
7.560544691045611,-1.9978980945280007
5.96012101330043,-1.705506959109874
7.668386257583773,-2.0561139525487206
7.124841459687381,-1.7212527971694789
6.145214728935605,-1.475722844569017
6.361978518377146,-1.8004862951720613
7.263035197149969,-1.9342587661633572
5.54516042416348,-1.632279819943086
6.503406130311209,-1.5786259150173603
8.197570005295272,-1.8567885834468236
6.075455470434048,-1.5664980455377044
6.197958939960593,-1.5728198738337882
6.7273192547440415,-1.7119961100246959
6.905768130533269,-1.7534298323432098
7.741144663213886,-1.8566578348031855
7.087523010427529,-1.7543483027877207
7.71624293315406,-1.9348946313389195
6.009575275013713,-1.5930405219836399
7.879420813863447,-2.1159849220009197
11.04543567541514,-2.401291115934601
9.319150350459074,-2.149745933831278
6.532005175949966,-1.4487876996069344
9.280025857322274,-1.8674671386032289
7.837064951047612,-1.9903123449003914
7.060628725114722,-1.7678681547022734
7.190629413731214,-1.711573107422777
6.751962071807282,-1.4068702163786744
7.081275454942618,-1.5771411767314916
9.047763647647733,-2.124643520015394
10.537332865629928,-2.3636835070233655
7.085424562863508,-1.8020494915079184
5.900371029934471,-1.2046839822289277
5.710712247688056,-1.5009324057895455
8.13912680035791,-1.916591728846334
6.142294148868318,-1.5335026912001763
7.235459467171136,-2.03452149713744
5.774816484700766,-1.817071782930094
6.487827936038262,-1.6521426116534172
9.167283351193316,-2.097459294577062
10.034884956289021,-2.265116540750941
7.885392388583288,-1.7496353181026538
7.140858778018242,-1.6387143638909791
4.204607800445279,-1.392634437097983
8.157566919576244,-1.9184488701718883
6.239782451753778,-1.5920324056832127
6.4592854867637115,-1.769429700468298
5.896731968693518,-1.6566118460191739
7.0773305943057006,-1.6586316293740466
6.694510115939309,-1.55867327673968
7.6253357816160205,-1.751008457168533
6.352401084374076,-1.6761998376115994
7.289939140128585,-1.8868196561751294
5.923628720111279,-1.328326009389132
6.318559942902147,-1.5302286098430835
6.535031849679365,-1.5263859582003492
7.168079191722185,-1.6265854267367765
5.911562931831844,-1.6170401477219987
7.639609374236219,-1.9410815652993678
6.178049272899207,-1.626527057583153
7.427236048704797,-1.6659105882047764
8.270298676629794,-2.0966894794835165
6.6805469444732095,-1.4147763713475174
7.07276002594262,-1.8585080547365955
6.573539135880521,-1.8868525037383463
6.272366503376323,-1.4895479197942865
11.449099156997548,-2.7037479893741247
5.570769222482455,-1.4858194657675248
9.71499139240158,-2.367940370868502
8.121623644206592,-1.9563684399847419
6.023838653012713,-1.4662770987925047
8.690372398508034,-2.190497817400998
7.56037264256293,-1.766242429422249
6.790030614015296,-1.4760096246325738
8.126674097484356,-1.9353397092334081
7.211049925979389,-1.7840080521357395
5.70403092530288,-1.3923482308411783
6.976732852084104,-1.7183043691581912
7.450773826625058,-1.664684627948776
7.2585102538044115,-1.8343158663911134
6.538251255794672,-1.4418778262169138
6.610821612605486,-1.5536599296184066
9.086221574396623,-2.255244639117861
5.911945697482375,-1.4761612595808296
7.798966885394362,-1.8394167541351192
7.63835339824308,-1.8140736421674115
8.708493098224881,-2.1703001029749016
9.375511899411702,-1.9229804667466146
7.070009983785507,-1.9481672950964715
6.696825719250826,-1.469962432930467
4.692644379598081,-1.220466378555553
6.300655125697629,-1.5877713000324292
5.9601418816154075,-1.532188747318602
